,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
105,"frozenset({'DIVISLAB.NS_down', 'TORNTPHARM.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'LUPIN.NS_down', 'SUNPHARMA.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.03381349507202426,0.48688400303260043,0.03062926459438969,0.9058295964125561,1.8604628428342598,0.014166014757199412,5.448803205891912
118,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'BIOCON.NS_down', 'STAR.NS_down', 'DRREDDY.NS_down', 'PFIZER.NS_down', 'SUNPHARMA.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'LUPIN.NS_down'}),0.03381349507202426,0.37513267626990143,0.03062926459438969,0.9058295964125561,2.414691264486988,0.017944717693982107,6.635495866276766
42,"frozenset({'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'DRREDDY.NS_down', 'IPCALAB.NS_down', 'SUNPHARMA.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'LUPIN.NS_down'}),0.036997725549658834,0.37513267626990143,0.03351023502653525,0.9057377049180327,2.414446307168321,0.019631179225192426,6.629027260441042
21,"frozenset({'DIVISLAB.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'LUPIN.NS_down', 'DRREDDY.NS_down', 'IPCALAB.NS_down', 'PFIZER.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.035329795299469294,0.48688400303260043,0.03199393479909022,0.9055793991416309,1.859948968339787,0.01479242263736226,5.434364876972912
72,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'TORNTPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'LUPIN.NS_down', 'PFIZER.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.035329795299469294,0.3452615617892343,0.03199393479909022,0.9055793991416309,2.6228792873689306,0.019795914496301505,6.9342752774140175
103,"frozenset({'GLENMARK.NS_down', 'TORNTPHARM.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'DRREDDY.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.03366186504927976,0.3452615617892343,0.030477634571645186,0.9054054054054054,2.622375339766644,0.018855486471992415,6.921520632513807
43,"frozenset({'TORNTPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'DRREDDY.NS_down', 'IPCALAB.NS_down', 'SUNPHARMA.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'LUPIN.NS_down'}),0.03366186504927976,0.37513267626990143,0.030477634571645186,0.9054054054054054,2.4135604885402784,0.017849969047472613,6.605740279432468
61,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'DRREDDY.NS_down', 'PFIZER.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.03684609552691433,0.3452615617892343,0.03335860500379075,0.9053497942386832,2.6222142700940343,0.020637064516332994,6.917453934139837
40,"frozenset({'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'LUPIN.NS_down', 'DRREDDY.NS_down', 'GRANULES.NS_down', 'PFIZER.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.03517816527672479,0.48688400303260043,0.03184230477634572,0.9051724137931034,1.8591130703723193,0.014714618847071526,5.411041422565303
66,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'GRANULES.NS_down', 'PFIZER.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.03351023502653525,0.3452615617892343,0.030326004548900682,0.9049773755656109,2.6211356134629793,0.018756208467714818,6.89034261164663
104,"frozenset({'DIVISLAB.NS_down', 'GLENMARK.NS_down', 'TORNTPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'LUPIN.NS_down', 'PFIZER.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.03351023502653525,0.48688400303260043,0.030326004548900682,0.9049773755656109,1.8587124857848658,0.014010407176617938,5.399935015704538
77,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'TORNTPHARM.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'DRREDDY.NS_down', 'GRANULES.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.03351023502653525,0.3452615617892343,0.030326004548900682,0.9049773755656109,2.6211356134629793,0.018756208467714818,6.89034261164663
7,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'TORNTPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'IPCALAB.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.035026535253980286,0.3452615617892343,0.03169067475360121,0.9047619047619048,2.6205115335550118,0.019597358487746304,6.87475360121304
9,"frozenset({'DIVISLAB.NS_down', 'CIPLA.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'LUPIN.NS_down', 'GRANULES.NS_down', 'PFIZER.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.03654283548142532,0.48688400303260043,0.033055344958301744,0.9045643153526972,1.8578641107913543,0.01526322293694364,5.376563272571453
